Tempo,Entrada,Erro,Saida
2320640,32767,200,770
2328752,32767,200,809
2336856,32767,200,873
2344964,32767,200,794
2353072,32767,200,913
2361184,32767,200,743
2369296,32767,200,887
2377408,32767,200,861
2385520,32767,200,659
2393632,32767,200,894
2401744,32767,200,745
2409856,32767,200,913
2417968,32767,200,799
2426080,32767,200,858
2434192,32767,200,893
2442296,32767,200,652
2450400,32767,200,903
2458512,32767,200,748
2466624,32767,200,908
2474736,32767,200,849
2482848,32767,200,824
2490960,32767,200,912
2499072,32767,200,712
2507184,32767,200,895
2515296,32767,200,841
2523408,32767,200,688
2531520,32767,200,884
2539624,32767,200,776
2547728,32767,200,918
2555840,32767,200,779
2563952,32767,200,875
2572064,32767,200,879
2580176,32767,200,671
2588288,32767,200,896
2596400,32767,200,741
2604512,32767,200,915
2612624,32767,200,835
2620736,32767,200,836
2628848,32767,200,905
2636960,32767,200,695
2645064,32767,200,896
2653168,32767,200,737
2661280,32767,200,595
2669392,32767,200,874
2677504,32767,200,803
2685616,32767,200,915
2693728,32767,200,755
2701840,32767,200,877
2709952,32767,200,864
2718064,32767,200,686
2726176,32767,200,897
2734288,32767,200,611
2742400,32767,200,916
2750504,32767,200,817
2758608,32767,200,846
2766720,32767,200,896
2774832,32767,200,669
2782944,32767,200,902
2791056,32767,200,732
2799168,32767,200,830
2807280,32767,200,864
2815392,32767,200,806
2823504,32767,200,911
2831616,32767,200,736
2839728,32767,200,889
2847832,32767,200,747
2855940,32767,200,669
2864048,32767,200,892
2872160,32767,200,759
2880272,32767,200,912
2888384,32767,200,790
2896496,32767,200,865
2904608,32767,200,888
2912720,32767,200,638
2920832,32767,200,902
2928944,32767,200,741
2937056,32767,200,908
2945168,32767,200,841
2953272,32767,200,834
2961376,32767,200,910
2969488,32767,200,695
2977600,32767,200,900
2985712,32767,200,825
2993824,32767,200,723
3001936,32767,200,871
3010048,32767,200,800
3018160,32767,200,917
3026272,32767,200,755
3034384,32767,200,885
3042496,32767,200,864
3050600,32767,200,660
3058704,32767,200,894
3066816,32767,200,753
3074928,32767,200,920
3083040,32767,200,799
3091152,32767,200,869
3099264,32767,200,888
3107376,32767,200,669
3115488,32767,200,899
3123600,32767,200,733
3131712,32767,200,915
3139824,32767,200,839
3147936,32767,200,837
3156048,32767,200,906
3164152,32767,200,691
3172264,32767,200,896
3180376,32767,200,735
3188488,32767,200,698
3196600,32767,200,870
3204712,32767,200,805
3212824,32767,200,914
3220936,32767,200,738
3229048,32767,200,884
3237160,32767,200,854
3245272,32767,200,610
3253384,32767,200,889
3261488,32767,200,770
3269592,32767,200,917
3277704,32767,200,785
3285816,32767,200,867
3293928,32767,200,875
3302040,32767,200,701
3310152,32767,200,901
3318264,32767,200,690
3326376,32767,200,908
3334488,32767,200,831
3342600,32767,200,840
3350712,32767,200,900
3358816,32767,200,676
3366920,32767,200,899
3375024,32767,200,771
3383136,32767,200,992
3391248,32767,200,867
3399360,32767,200,811
3407472,32767,200,913
3415584,32767,200,724
3423696,32767,200,893
3431808,32767,200,757
3439920,32767,200,569
3448032,32767,200,889
3456144,32767,200,778
3464248,32767,200,917
3472352,32767,200,771
3480464,32767,200,878
3488576,32767,200,876
3496688,32767,200,656
3504800,32767,200,899
3512912,32767,200,418
3521024,32767,200,909
3529136,32767,200,815
3537248,32767,200,854
3545360,32767,200,899
3553472,32767,200,661
3561576,32767,200,905
3569688,32767,200,739
3577792,32767,200,885
3585904,32767,200,851
3594016,32767,200,824
3602128,32767,200,913
3610240,32767,200,713
3618352,32767,200,896
3626464,32767,200,839
3634576,32767,200,692
3642688,32767,200,877
3650800,32767,200,786
3658912,32767,200,918
3667016,32767,200,764
3675120,32767,200,880
3683232,32767,200,866
3691344,32767,200,637
3699456,32767,200,896
3707568,32767,200,810
3715680,32767,200,916
3723792,32767,200,813
3731904,32767,200,854
3740016,32767,200,896
3748128,32767,200,656
3756240,32767,200,900
3764352,32767,200,741
3772456,32767,200,731
3780560,32767,200,852
3788672,32767,200,827
3796784,32767,200,910
3804896,32767,200,705
3813008,32767,200,893
3821120,32767,200,829
3829232,32767,200,639
3837344,32767,200,879
3845456,32767,200,793
3853568,32767,200,917
3861680,32767,200,754
3869784,32767,200,883
3877892,32767,200,861
3886000,32767,200,632
3894112,32767,200,899
3902224,32767,200,753
3910336,32767,200,915
3918448,32767,200,798
3926560,32767,200,858
3934672,32767,200,883
3942784,32767,200,631
3950896,32767,200,904
3959008,32767,200,741
3967120,32767,200,910
3975232,32767,200,833
3983336,32767,200,839
3991448,32767,200,901
3999560,32767,200,677
4007672,32767,200,902
4015784,32767,200,750
4023896,32767,200,869
4032008,32767,200,866
4040120,32767,200,808
4048232,32767,200,912
4056344,32767,200,729
4064456,32767,200,894
4072568,32767,200,769
4080672,32767,200,663
4088776,32767,200,888
4096888,32767,200,770
4105000,32767,200,913
4113112,32767,200,780
4121224,32767,200,871
4129336,32767,200,882
4137448,32767,200,623
4145560,32767,200,903
4153672,32767,200,726
4161784,32767,200,908
4169896,32767,200,820
4178000,32767,200,846
4186104,32767,200,895
4194216,32767,200,669
4202328,32767,200,904
4210440,32767,200,735
4218552,32767,200,925
4226664,32767,200,854
4234776,32767,200,821
4242888,32767,200,913
4251000,32767,200,717
4259112,32767,200,899
4267224,32767,200,834
4275336,32767,200,705
4283440,32767,200,876
4291544,32767,200,799
4299656,32767,200,917
4307768,32767,200,749
4315880,32767,200,887
4323992,32767,200,862
4332104,32767,200,635
4340216,32767,200,894
4348328,32767,200,763
4356440,32767,200,919
4364552,32767,200,789
4372664,32767,200,872
4380768,32767,200,885
4388872,32767,200,689
4396976,32767,200,900
4405088,32767,200,744
4413200,32767,200,916
4421312,32767,200,832
4429424,32767,200,842
4437536,32767,200,903
4445648,32767,200,677
4453760,32767,200,899
4461872,32767,200,757
4469984,32767,200,855
4478096,32767,200,859
4486208,32767,200,821
4494312,32767,200,908
4502424,32767,200,713
4510536,32767,200,893
4518648,32767,200,834
4526760,32767,200,592
4534872,32767,200,883
4542984,32767,200,784
4551096,32767,200,920
4559208,32767,200,759
4567320,32767,200,882
4575432,32767,200,864
4583544,32767,200,635
4591656,32767,200,896
4599760,32767,200,757
4607872,32767,200,915
4615984,32767,200,793
4624096,32767,200,863
4632208,32767,200,883
4640320,32767,200,712
4648432,32767,200,903
4656544,32767,200,693
4664656,32767,200,912
4672768,32767,200,824
4680880,32767,200,847
4688984,32767,200,898
4697092,32767,200,667
4705200,32767,200,903
4713312,32767,200,732
4721424,32767,200,918
4729536,32767,200,857
4737648,32767,200,817
4745760,32767,200,909
4753872,32767,200,712
4761984,32767,200,898
4770096,32767,200,773
4778208,32767,200,663
4786320,32767,200,879
4794432,32767,200,792
4802544,32767,200,913
4810656,32767,200,751
4818768,32767,200,885
4826880,32767,200,864
4834992,32767,200,687
4843104,32767,200,892
4851216,32767,200,744
4859328,32767,200,915
4867440,32767,200,794
4875552,32767,200,867
4883664,32767,200,889
4891776,32767,200,632
4899888,32767,200,901
4907992,32767,200,744
4916104,32767,200,906
4924216,32767,200,834
4932328,32767,200,841
4940440,32767,200,906
4948552,32767,200,680
4956664,32767,200,906
4964776,32767,200,732
4972888,32767,200,971
4981000,32767,200,857
4989112,32767,200,820
4997224,32767,200,915
5005328,32767,200,719
5013432,32767,200,897
5021544,32767,200,842
5029656,32767,200,639
5037768,32767,200,881
5045880,32767,200,783
5053992,32767,200,918
5062104,32767,200,766
5070216,32767,200,883
5078328,32767,200,869
5086440,32767,200,655
5094552,32767,200,894
5102656,32767,200,711
5110768,32767,200,916
5118880,32767,200,810
5126992,32767,200,859
5135104,32767,200,888
5143216,32767,200,648
5151328,32767,200,899
5159440,32767,200,733
5167552,32767,200,895
5175664,32767,200,840
5183776,32767,200,839
5191888,32767,200,906
5200000,32767,200,687
5208104,32767,200,896
5216208,32767,200,732
5224320,32767,200,705
5232432,32767,200,870
5240544,32767,200,807
5248656,32767,200,915
5256768,32767,200,739
5264880,32767,200,888
5272992,32767,200,850
5281104,32767,200,582
5289216,32767,200,888
5297328,32767,200,778
5305432,32767,200,917
5313544,32767,200,779
5321648,32767,200,869
5329760,32767,200,878
5337872,32767,200,673
5345984,32767,200,901
5354096,32767,200,695
5362208,32767,200,913
5370320,32767,200,822
5378432,32767,200,847
5386544,32767,200,896
5394656,32767,200,663
5402768,32767,200,902
5410872,32767,200,749
5418976,32767,200,1023
5427144,32767,200,846
5435256,32767,200,819
5443368,32767,200,908
5451480,32767,200,709
5459592,32767,200,898
5467704,32767,200,777
5475816,32767,200,705
5483928,32767,200,879
5492040,32767,200,793
5500152,32767,200,904
5508264,32767,200,752
5516368,32767,200,883
5524472,32767,200,873
5532584,32767,200,691
5540696,32767,200,897
5548808,32767,200,717
5556920,32767,200,914
5565032,32767,200,802
5573144,32767,200,866
5581256,32767,200,890
5589368,32767,200,641
5597480,32767,200,903
5605592,32767,200,748
5613704,32767,200,906
5621808,32767,200,838
5629912,32767,200,834
5638024,32767,200,908
5646136,32767,200,697
5654248,32767,200,900
5662360,32767,200,784
5670472,32767,200,807
5678584,32767,200,867
5686696,32767,200,807
5694808,32767,200,916
5702920,32767,200,736
5711032,32767,200,891
5719144,32767,200,852
5727256,32767,200,655
5735368,32767,200,886
5743480,32767,200,771
5751592,32767,200,918
5759704,32767,200,781
5767816,32767,200,878
5775928,32767,200,868
5784040,32767,200,622
5792152,32767,200,896
5800264,32767,200,733
5808376,32767,200,916
5816488,32767,200,811
5824592,32767,200,856
5832696,32767,200,894
5840808,32767,200,656
5848920,32767,200,900
5857032,32767,200,740
5865144,32767,200,989
5873256,32767,200,845
5881368,32767,200,835
5889480,32767,200,909
5897592,32767,200,689
5905704,32767,200,899
5913816,32767,200,746
5921928,32767,200,704
5930032,32767,200,869
5938136,32767,200,807
5946248,32767,200,917
5954360,32767,200,732
5962472,32767,200,891
5970584,32767,200,845
5978696,32767,200,599
5986808,32767,200,885
5994920,32767,200,786
6003032,32767,200,917
6011144,32767,200,763
6019256,32767,200,878
6027360,32767,200,867
6035464,32767,200,658
6043568,32767,200,898
6051680,32767,200,768
6059792,32767,200,917
6067904,32767,200,803
6076016,32767,200,862
6084128,32767,200,886
6092240,32767,200,670
6100352,32767,200,904
6108464,32767,200,729
6116576,32767,200,910
6124688,32767,200,835
6132800,32767,200,837
6140912,32767,200,899
6149024,32767,200,674
6157136,32767,200,904
6165248,32767,200,765
6173360,32767,200,905
6181472,32767,200,857
6189584,32767,200,820
6197696,32767,200,908
6205808,32767,200,714
6213920,32767,200,898
6222032,32767,200,769
6230144,32767,200,727
6238248,32767,200,884
6246360,32767,200,786
6254472,32767,200,915
6262584,32767,200,764
6270696,32767,200,883
6278808,32767,200,869
6286920,32767,200,653
6295032,32767,200,897
6303144,32767,200,758
6311256,32767,200,912
6319368,32767,200,800
6327480,32767,200,862
6335592,32767,200,891
6343704,32767,200,644
6351816,32767,200,902
6359928,32767,200,738
6368040,32767,200,906
6376152,32767,200,835
6384264,32767,200,838
6392376,32767,200,907
6400488,32767,200,686
6408600,32767,200,902
6416712,32767,200,739
6424824,32767,200,1023
6432992,32767,200,854
6441104,32767,200,823
6449208,32767,200,913
6457312,32767,200,719
6465424,32767,200,894
6473536,32767,200,840
6481648,32767,200,621
6489760,32767,200,876
6497872,32767,200,794
6505984,32767,200,921
6514096,32767,200,752
6522208,32767,200,887
6530320,32767,200,863
6538432,32767,200,647
6546536,32767,200,893
6554648,32767,200,751
6562752,32767,200,920
6570864,32767,200,798
6578976,32767,200,871
6587088,32767,200,885
6595200,32767,200,651
6603312,32767,200,899
6611424,32767,200,751
6619536,32767,200,915
6627648,32767,200,826
6635760,32767,200,847
6643872,32767,200,899
6651976,32767,200,669
6660080,32767,200,900
6668192,32767,200,750
6676304,32767,200,1023
6684472,32767,200,838
6692584,32767,200,837
6700696,32767,200,907
6708808,32767,200,685
6716920,32767,200,897
6725032,32767,200,800
6733144,32767,200,711
6741256,32767,200,864
6749368,32767,200,816
6757472,32767,200,914
6765584,32767,200,723
6773688,32767,200,895
6781800,32767,200,838
6789912,32767,200,693
6798024,32767,200,881
6806136,32767,200,797
6814248,32767,200,917
6822360,32767,200,752
6830472,32767,200,884
6838584,32767,200,860
6846696,32767,200,629
6854808,32767,200,894
6862912,32767,200,766
6871016,32767,200,918
6879128,32767,200,786
6887240,32767,200,871
6895352,32767,200,877
6903464,32767,200,666
6911576,32767,200,902
6919688,32767,200,535
6927800,32767,200,915
6935912,32767,200,811
6944024,32767,200,854
6952136,32767,200,890
6960248,32767,200,645
6968352,32767,200,904
6976456,32767,200,744
6984568,32767,200,910
6992680,32767,200,838
7000792,32767,200,838
7008904,32767,200,902
7017016,32767,200,681
7025128,32767,200,902
7033240,32767,200,782
7041352,32767,200,992
7049464,32767,200,865
7057576,32767,200,815
7065680,32767,200,912
7073784,32767,200,715
7081896,32767,200,898
7090008,32767,200,781
7098120,32767,200,720
7106232,32767,200,880
7114344,32767,200,792
7122456,32767,200,916
7130568,32767,200,751
7138680,32767,200,887
7146792,32767,200,862
7154904,32767,200,674
7163016,32767,200,895
7171128,32767,200,763
7179232,32767,200,916
7187344,32767,200,783
7195456,32767,200,876
7203568,32767,200,879
7211680,32767,200,616
7219792,32767,200,901
7227904,32767,200,641
7236016,32767,200,910
7244128,32767,200,815
7252240,32767,200,852
7260352,32767,200,898
7268456,32767,200,660
7276560,32767,200,905
7284672,32767,200,755
7292784,32767,200,901
7300896,32767,200,845
7309008,32767,200,830
7317120,32767,200,907
7325232,32767,200,700
7333344,32767,200,899
7341456,32767,200,826
7349568,32767,200,727
7357680,32767,200,873
7365792,32767,200,799
7373904,32767,200,917
7382008,32767,200,741
7390120,32767,200,891
7398232,32767,200,852
7406344,32767,200,638
7414456,32767,200,887
7422568,32767,200,775
7430680,32767,200,919
7438792,32767,200,778
7446904,32767,200,877
7455016,32767,200,879
7463128,32767,200,645
7471240,32767,200,898
7479352,32767,200,603
7487464,32767,200,918
7495576,32767,200,810
7503688,32767,200,858
7511800,32767,200,895
7519912,32767,200,648
7528024,32767,200,900
7536136,32767,200,736
7544248,32767,200,903
7552360,32767,200,846
7560472,32767,200,830
7568584,32767,200,909
7576696,32767,200,695
7584808,32767,200,897
7592912,32767,200,730
7601024,32767,200,708
7609136,32767,200,875
7617248,32767,200,806
7625360,32767,200,915
7633472,32767,200,741
7641584,32767,200,884
7649696,32767,200,854
7657808,32767,200,607
7665920,32767,200,887
7674032,32767,200,767
7682144,32767,200,917
7690248,32767,200,783
7698352,32767,200,870
7706464,32767,200,879
7714576,32767,200,685
7722688,32767,200,902
7730800,32767,200,658
7738912,32767,200,913
7747024,32767,200,819
7755136,32767,200,850
7763248,32767,200,897
7771360,32767,200,661
7779472,32767,200,904
7787584,32767,200,749
7795688,32767,200,905
7803800,32767,200,848
7811912,32767,200,830
7820024,32767,200,906
7828136,32767,200,696
7836248,32767,200,900
7844360,32767,200,756
7852472,32767,200,1023
7860640,32767,200,865
7868752,32767,200,814
7876864,32767,200,911
7884976,32767,200,715
7893080,32767,200,898
7901188,32767,200,781
7909296,32767,200,739
7917408,32767,200,883
7925520,32767,200,791
7933632,32767,200,922
7941744,32767,200,752
7949856,32767,200,885
7957968,32767,200,862
7966080,32767,200,698
7974192,32767,200,896
7982304,32767,200,766
7990416,32767,200,916
7998520,32767,200,782
8006632,32767,200,874
8014744,32767,200,880
8022856,32767,200,614
8030968,32767,200,902
8039080,32767,200,518
8047192,32767,200,910
8055304,32767,200,813
8063416,32767,200,854
8071528,32767,200,900
8079640,32767,200,649
8087752,32767,200,908
8095864,32767,200,748
8103976,32767,200,907
8112088,32767,200,834
8120200,32767,200,841
8128312,32767,200,906
8136424,32767,200,682
8144536,32767,200,905
8152648,32767,200,735
8160760,32767,200,873
8168872,32767,200,861
8176984,32767,200,818
8185096,32767,200,915
8193208,32767,200,716
8201312,32767,200,896
8209416,32767,200,839
8217520,32767,200,673
8225632,32767,200,879
8233744,32767,200,790
8241856,32767,200,919
8249968,32767,200,760
8258080,32767,200,884
8266192,32767,200,866
8274304,32767,200,655
8282416,32767,200,893
8290528,32767,200,763
8298640,32767,200,918
8306744,32767,200,788
8314848,32767,200,869
8322960,32767,200,884
8331072,32767,200,675
8339184,32767,200,898
8347296,32767,200,744
8355408,32767,200,918
8363520,32767,200,835
8371632,32767,200,845
8379744,32767,200,902
8387856,32767,200,675
8395968,32767,200,900
8404080,32767,200,733
8412184,32767,200,899
8420288,32767,200,862
8428400,32767,200,819
8436512,32767,200,912
8444624,32767,200,720
8452736,32767,200,892
8460848,32767,200,842
8468960,32767,200,699
8477072,32767,200,884
8485184,32767,200,790
8493296,32767,200,917
8501408,32767,200,758
8509512,32767,200,878
8517624,32767,200,863
8525736,32767,200,671
8533848,32767,200,896
8541960,32767,200,733
8550072,32767,200,915
8558184,32767,200,804
8566296,32767,200,859
8574408,32767,200,888
8582520,32767,200,640
8590632,32767,200,907
8598744,32767,200,655
8606856,32767,200,910
8614960,32767,200,832
8623064,32767,200,834
8631176,32767,200,902
8639288,32767,200,685
8647400,32767,200,900
8655512,32767,200,775
8663624,32767,200,918
8671736,32767,200,864
8679848,32767,200,816
8687960,32767,200,913
8696072,32767,200,707
8704184,32767,200,902
8712288,32767,200,768
8720392,32767,200,682
8728496,32767,200,878
8736608,32767,200,798
8744720,32767,200,916
8752832,32767,200,742
8760944,32767,200,892
8769056,32767,200,759
8777168,32767,200,641
8785280,32767,200,891
8793392,32767,200,777
8801504,32767,200,914
8809616,32767,200,771
8817720,32767,200,877
8825824,32767,200,877
8833936,32767,200,635
8842048,32767,200,900
8850160,32767,200,738
8858272,32767,200,908
8866384,32767,200,816
8874496,32767,200,851
8882608,32767,200,901
8890720,32767,200,658
8898832,32767,200,903
8906944,32767,200,749
8915056,32767,200,901
8923168,32767,200,846
8931280,32767,200,826
8939392,32767,200,902
8947504,32767,200,706
8955616,32767,200,902
8963728,32767,200,831
8971840,32767,200,705
8979952,32767,200,873
8988064,32767,200,804
8996176,32767,200,916
9004288,32767,200,736
9012400,32767,200,894
9020504,32767,200,851
9028612,32767,200,639
9036720,32767,200,885
9044832,32767,200,780
9052944,32767,200,919
9061056,32767,200,772
9069168,32767,200,882
9077280,32767,200,873
9085392,32767,200,674
9093504,32767,200,894
9101616,32767,200,752
9109728,32767,200,918
9117840,32767,200,793
9125952,32767,200,870
9134064,32767,200,884
9142176,32767,200,643
9150288,32767,200,896
9158400,32767,200,752
9166512,32767,200,907
9174624,32767,200,823
9182736,32767,200,852
9190848,32767,200,899
9198960,32767,200,655
9207072,32767,200,900
9215184,32767,200,738
9223304,32767,200,924
9231408,32767,200,837
9239512,32767,200,838
9247624,32767,200,906
9255736,32767,200,684
9263848,32767,200,898
9271960,32767,200,732
9280072,32767,200,895
9288184,32767,200,860
9296296,32767,200,826
9304408,32767,200,913
9312520,32767,200,700
9320632,32767,200,900
9328744,32767,200,746
9336848,32767,200,708
9344960,32767,200,869
9353072,32767,200,812
9361184,32767,200,916
9369296,32767,200,727
9377408,32767,200,895
9385520,32767,200,839
9393632,32767,200,664
9401744,32767,200,879
9409856,32767,200,799
9417968,32767,200,917
9426080,32767,200,742
9434184,32767,200,887
9442288,32767,200,853
9450400,32767,200,602
9458512,32767,200,890
9466624,32767,200,782
9474736,32767,200,919
9482848,32767,200,768
9490960,32767,200,882
9499072,32767,200,860
9507184,32767,200,629
9515296,32767,200,893
9523408,32767,200,768
9531520,32767,200,919
9539632,32767,200,780
9547744,32767,200,873
9555856,32767,200,877
9563968,32767,200,688
9572080,32767,200,899
9580192,32767,200,766
9588304,32767,200,916
9596416,32767,200,806
9604528,32767,200,867
9612640,32767,200,881
9620752,32767,200,701
9628864,32767,200,902
9636968,32767,200,663
9645072,32767,200,913
9653184,32767,200,822
9661296,32767,200,851
9669408,32767,200,895
9677520,32767,200,652
9685632,32767,200,906
9693744,32767,200,753
9701856,32767,200,910
9709968,32767,200,835
9718080,32767,200,841
9726192,32767,200,900
9734304,32767,200,670
9742416,32767,200,904
9750520,32767,200,746
9758632,32767,200,911
9766744,32767,200,855
9774856,32767,200,824
9782968,32767,200,911
9791080,32767,200,696
9799192,32767,200,902
9807304,32767,200,768
9815416,32767,200,748
9823528,32767,200,869
9831640,32767,200,812
9839752,32767,200,911
9847864,32767,200,715
9855968,32767,200,898
9864080,32767,200,776
9872192,32767,200,584
9880304,32767,200,879
9888416,32767,200,800
9896528,32767,200,915
9904640,32767,200,731
9912752,32767,200,895
9920864,32767,200,765
9928976,32767,200,620
9937088,32767,200,886
9945192,32767,200,788
9953304,32767,200,917
9961408,32767,200,757
9969520,32767,200,888
9977632,32767,200,864
9985744,32767,200,692
9993856,32767,200,895

